Measure Time,Azimuth,Elevation,Curve
2024-08-30 22:37:03.156836,-62.47,23.1142,"[17 10 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 22 17 28 27 27 28 23 26
 19 21 16 18 12 16 13 12 14 15 20 17 32 26 37 35 36 37 31 34 26 28 25 23
 34 29 40 38 39 40 37 39 33 35 26 29 20 21 18 19 16 17 14 15 12 13 10 11
  9 10  8  8  9  9  9  9]"
2024-08-30 22:37:16.814115,-69.6,23.3619,"[17 12 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 17 11 20 19
 18 20 16 17 12 15 13 12 14 15 32 22 46 39 50 49 49 50 43 47 36 39 31 33
 34 31 37 37 36 37 33 35 26 29 21 22 17 19 14 15 12 13 10 11  9 10  9  9
  9  9  9  9  9  9  9  9]"
2024-08-30 22:37:30.465570,-76.48,23.9607,"[17 10 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 11 10 21 14 37 30 44 41 44 44 42 44
 37 40 31 34 28 29 26 27 23 24 27 24 35 32 36 36 33 36 27 31 20 25 19 20
 24 19 30 27 31 31 29 30 26 28 20 21 17 19 16 16 16 16 16 16 16 16 15 15
 13 14 12 13 10 11  9  9]"
2024-08-30 22:37:43.914091,-82.93,24.8853,"[17  6 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 19 16 29 24 35 33 42 37 50 47 51 51 48 50
 44 46 39 41 36 38 34 36 30 33 26 28 22 22 21 22 20 21 18 19 16 17 15 16
 19 15 21 21 20 20 22 22 20 21 16 16 17 16 24 20 30 28 30 30 26 28 22 24
 17 20 15 16 12 13 10 11]"
2024-08-30 22:37:57.067802,-90,27.0,"[17 11 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 17 12 21 18 25 24 32 29 36 35 35 35 40 37 41 41 39 40
 34 37 29 31 25 26 18 23 17 18 15 16 13 14 12 13 11 11 10 10 10 10 10 10
 17 10 19 18 20 20 26 24 29 29 28 28 26 27 23 24 19 21 15 15 14 14 13 13
 11 12 10 11 10 10  9  9]"
2024-08-30 22:38:33.420724,84.44,-30.6206,"[17  9 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 14
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 20 14 32 27
 39 37 41 41 38 39 35 36 33 35 26 30 21 23 16 19 14 15 13 14 11 12 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 14 10 16 16
 16 16 20 17 22 22 22 22 20 21 17 19 16 17 16 16 11 16 11 11 11 11 10 11
 10 10  9  9  9  9  9  9]"
2024-08-30 22:38:46.363202,78.31,-29.5081,"[17 10 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 15 10 26 22
 34 29 42 39 42 43 39 41 34 37 27 31 21 24 15 19 14 15 12 13 11 12 11 11
 10 10 10 10 12 11 13 12 14 15 13 14 12 13 11 11 14 10 14 14 14 10 19 17
 21 21 20 21 18 19 20 18 26 24 26 26 24 25 22 23 20 21 18 19 14 14 13 13
 11 12 10 11 10 10 13 10]"
2024-08-30 22:38:59.315447,71.69,-28.7,"[17 12 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 21 15
 36 29 46 42 47 47 44 46 38 42 30 34 25 27 17 22 15 16 13 14 12 13 11 12
 11 11 10 10 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10 12 10 17 14
 21 19 22 22 22 22 21 22 22 20 29 25 31 31 30 31 27 29 22 25 16 20 15 15
 14 14 13 13 12 13 11 11]"
2024-08-30 22:39:12.463679,64.7,-28.2286,"[17  8 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 11 10 21 16
 31 27 36 34 36 36 34 35 31 33 25 28 21 23 15 19 13 14 12 12 11 12 11 11
  9 10  9  9 12 11 13 12 14 15 13 14 20 16 25 24 26 26 25 25 24 24 23 23
 24 23 25 26 23 24 22 21 28 23 33 32 33 33 31 32 28 30 23 25 18 18 16 17
 14 15 12 13 10 11  9 10]"
2024-08-30 22:39:25.618283,57.53,-28.1141,"[17 11 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 14 10
 26 20 35 31 37 37 36 37 34 35 31 32 27 29 22 25 19 20 14 14 13 14 12 13
 11 11 11 11 12 11 13 12 14 15 13 14 27 21 34 32 34 35 32 33 29 30 27 28
 25 27 24 25 23 23 25 24 27 26 26 27 24 25 19 23 19 19 18 18 17 17 15 16
 12 13 10 11  9 10  9  9]"
2024-08-30 22:39:39.275778,50.4,-28.3619,"[17  9 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 16 10 27 21 34 31 37 36 36 37 35 36 34 35 31 33 26 29 22 24 15 21 15 15
 14 14 13 13 12 12 13 12 20 15 32 25 39 36 38 38 37 37 36 36 35 35 32 33
 32 32 29 30 21 27 20 20 25 20 27 27 20 25 19 20 18 19 16 17 14 15 13 13
 12 12 12 12 12 12 12 12]"
2024-08-30 22:39:52.926428,43.52,-28.9607,"[17  9 20 20 17 18 16 15 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 20 12 30 26 34 33 35 35 35 35 33 34 30 32 25 27 21 23
 16 19 15 16 15 15 22 15 32 28 37 35 37 37 37 37 40 37 42 42 42 42 39 40
 35 37 32 33 31 32 29 30 25 28 24 25 22 23 20 21 18 19 15 17 13 14 12 13
 11 12 10 10  9 10  9  9]"
2024-08-30 22:40:06.379486,37.07,-29.8853,"[17  9 20 20 23 21 25 25 24 25 23 23 23 23 23 23 22 22 19 21 18 19 15 17
 16 14 17 17 17 17 16 16 14 15 11 12 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 15 11 23 19 31 28 34 33 34 34 36 35 36 37 33 35 28 31 23 26
 18 21 17 17 16 16 15 16 23 16 29 26 29 30 28 28 31 28 35 33 35 35 33 34
 29 31 26 28 21 21 21 21 20 21 19 19 18 18 17 17 15 16 14 14 13 13 12 12
 11 12 11 11 10 10 10 10]"
2024-08-30 22:40:20.036152,30.0,-32.0,"[17  8 20 20 23 21 25 25 23 25 23 23 22 22 22 22 20 21 19 20 17 18 14 15
 12 12 12 12 12 12 11 12 10 11 11 10 12 12 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 17 12 18 18 29 21 39 35 43 42 43 43 41 42 37 39 32 34
 29 30 25 27 19 24 19 19 19 19 19 19 22 19 26 25 26 26 24 25 19 19 19 19
 19 19 19 19 19 19 18 18 17 18 15 16 14 15 13 14 13 13 13 13 12 12 11 12
 11 11 10 11  9 10  9  9]"
2024-08-30 22:40:33.495979,24.44,-30.6206,"[17  9 20 20 19 19 21 20 21 21 22 22 21 22 18 19 17 17 16 17 14 15 14 13
 15 16 14 15 12 13 11 12 12 11 13 13 12 13 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 13 10 21 16 28 26 29 30 27 28 31 29
 32 33 30 31 26 28 23 25 16 20 16 16 16 16 15 15 14 14 13 13 13 13 13 13
 20 13 28 24 29 29 27 28 23 24 20 21 16 16 15 16 14 15 13 13 12 12 11 11
 10 10 10 10 10 10  9 10]"
2024-08-30 22:40:47.450067,18.31,-29.5081,"[17 10 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 13 12 14 13 13 14 12 13 11 12 10 11 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 15 11
 21 20 21 21 22 21 27 24 32 31 32 33 31 32 31 31 30 31 29 29 28 28 27 27
 26 27 25 26 25 25 24 24 19 23 19 19 19 19 19 19 19 19 18 19 15 17 13 14
 10 11 10 10 10 10 10 10]"
2024-08-30 22:41:00.902648,11.69,-28.7001,"[17  8 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9 15 14 18 17 21 20 23 23 22 23 22 22 21 22 21 21 22 21 28 25 32 30
 35 34 35 35 33 34 31 32 28 30 26 26 26 26 19 24 19 19 19 19 18 19 17 17
 16 16 15 15 13 14 12 13]"
2024-08-30 22:41:14.557913,4.7,-28.2286,"[17  5 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 15 10 23 20 23 23 20 22 17 18 11 11 10 10 15 10 24 21 24 25 22 23 22 22
 23 23 24 23 24 24 23 23 23 23 23 23 27 25 28 28 27 28 26 26 30 28 37 34
 41 39 41 42 39 40 36 37 37 35 42 39 44 43 42 43 40 41 36 38 28 34 27 28
 25 26 23 24 23 22 30 27]"
2024-08-30 22:41:28.216212,-2.47,-28.1141,"[17 14 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 11 10
 22 16 30 28 30 31 27 29 22 25 19 20 11 17 19 11 25 24 23 24 24 23 30 28
 33 31 37 34 37 37 38 36 42 42 41 42 40 40 44 43 43 44 41 42 43 42 42 42
 40 42 37 39 34 36 29 34 28 29 27 27 27 27 27 27 27 27 27 27 27 27 26 27
 25 26 24 24 22 23 22 20]"
2024-08-30 22:41:41.871814,-9.6,-28.3619,"[17 10 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 20 10 27 25 27 28 24 26 20 21 17 18 11 16 18 11 23 23 22 23 19 20 18 18
 28 19 38 34 45 41 50 48 50 51 48 49 47 48 48 48 46 47 45 45 45 45 43 44
 40 42 38 39 30 36 31 30 30 31 29 29 33 29 39 37 39 39 37 38 30 36 29 30
 27 28 26 27 25 25 22 23]"
2024-08-30 22:41:55.534422,-16.48,-28.9608,"[17  7 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 22 18 22 22 19 20 16 18 11 11 15 10 27 22 31 31 29 30 25 27 22 23
 28 22 35 32 37 36 47 43 48 49 47 48 45 46 44 45 41 42 38 39 35 37 31 33
 26 29 33 30 34 34 33 34 27 31 33 31 35 35 35 33 41 40 40 41 38 39 34 36
 30 33 28 29 26 27 23 24]"
2024-08-30 22:42:08.977223,-22.93,-29.8853,"[17  5 20 20 17 18 16 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 13 12 13 14 10 12 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 15 10 22 20 22 22 21 21 27 22
 42 35 48 46 45 47 48 48 47 48 45 46 43 44 42 43 38 40 34 36 25 32 28 25
 37 31 45 42 45 45 40 43 36 37 40 37 45 42 44 44 44 44 43 44 42 43 39 41
 33 37 30 32 27 29 24 26]"
2024-08-30 22:42:23.654092,-30.0,-32.0,"[17 14 20 20 18 19 18 17 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 20 16 25 23 25 26 46 34 55 52 57 57 54 56 49 52 45 46
 48 44 52 51 50 51 46 48 45 45 47 45 49 48 48 49 45 46 42 43 33 40 33 33
 32 32 31 31 29 30 29 29 29 29 28 29 31 28 35 34 34 35 33 34 33 29 34 34
 29 34 28 29 24 26 21 23]"
2024-08-30 22:42:37.106927,-35.56,-30.6206,"[17  8 20 20 23 21 25 25 23 25 22 22 22 22 21 21 19 21 17 18 16 17 14 15
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 20 15 32 26 37 36 36 37 32 34 30 31
 28 29 28 28 27 28 25 25 23 24 21 22 17 17 17 17 16 17 16 16 15 15 15 15
 20 15 20 20 16 15 16 16 16 16 16 16 26 22 32 30 32 33 31 31 29 30 27 28
 24 25 19 20 17 18 14 15]"
2024-08-30 22:42:50.563896,-41.69,-29.5081,"[17 13 20 20 23 21 25 25 23 25 23 23 22 22 20 20 18 19 16 17 15 15 14 15
 12 13 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10 13 10 16 16 15 16 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 13  9
 14 15  9  9  9  9 10  9 10 10 10 10 25 19 31 29 33 33 31 32 26 28 22 24
 19 21 15 15 13 14 11 12]"
2024-08-30 22:43:04.020087,-48.31,-28.7,"[17  8 20 20 20 19 23 22 22 22 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10  9  9
 10 10  9  9  9  9  9  9  8  9  8  8 15 13 11 14 16 12 17 18 15 16 10 15
 10 10 10 10  9 10  9  9]"
2024-08-30 22:43:17.667063,-55.3,-28.2286,"[17 11 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 10 10 10 10  9 10 14  9
 17 15 17 18 17 17 26 22 32 30 37 35 36 37 32 34 28 31 25 27 24 24 23 23
 18 22 17 18 16 17 13 15]"
2024-08-30 22:43:31.328612,-62.47,-28.1141,"[17 12 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 12 13 11 11 14 10 19 16 24 22 31 29
 33 33 31 32 31 31 33 33 35 32 37 36 36 36 33 35 29 32 24 26 20 20 20 20
 20 20 19 20 18 19 17 18]"
2024-08-30 22:43:44.982025,-69.6,-28.3619,"[17 11 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 18 15 19 19 18 18 19 18 19 18 28 25
 30 31 28 29 28 28 34 31 37 36 36 37 34 35 31 32 28 29 26 27 19 24 18 19
 17 18 15 16 14 15 12 13]"
2024-08-30 22:43:58.633378,-76.48,-28.9607,"[17 10 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 20 18 19 19 22 20 21 22 18 20 17 17
 17 17 22 19 28 25 28 28 25 26 23 23 21 22 14 19 14 14 14 14 14 14 14 14
 14 14 14 14 14 14 12 13]"
2024-08-30 22:44:11.584936,-82.93,-29.8853,"[18 15 20 20 17 18 17 16 20 19 22 22 21 22 17 19 16 17 16 16 14 15 13 13
 12 12 11 11 10 10 11 11 10 11 10 10 12 11 12 12 12 12 11 11 10 10 10 10
 11 10 11 11 11 11 12 12 12 12 11 11 10 10  9 10  9  9 10  9 11 11 10 11
  9  9  9  9 12 11 13 12 14 15 13 14 20 14 28 25 29 30 26 28 22 24 18 20
 12 17 12 12 15 12 18 17 20 19 20 20 13 19 13 13 13 13 13 13 12 12 11 12
 10 11  9  9  9  9  9  9]"
Real Trajectory,"(0, 2853)","(2017, 3.0)","(1412, 2822)","(805, 2822)","(-90, 2822)","(30.0, 2939)","(-30.0, 2938)","(2018, 6.0)","(1713, 2794)","(1412, 2789)","(1123, 2796)","(805, 2791)","(441, 2795)","(-90, 2789)","(61.12, -10.1391)","(30.0, 2970)","(1.12, 2960)","(-30.0, 2969)","(-58.88, 2961)","(2017, 9.0)","(1820, 2763)","(1608, 2764)","(1413, 2751)","(1232, 2762)","(1042, 2762)","(805, 2749)","(576, 2758)","(301, 2761)","(-90, 2749)","(1819, -12.9)","(50.4, 2986)","(30.0, 2995)","(1232, 2984)","(1034, 2983)","(805, 2995)","(575, 2984)","(301, 2981)","(2017, 12.0)","(1872, 2722)","(1713, 2728)","(1558, 2724)","(1412, 2708)","(1284, 2720)","(1123, 2723)","(986, 2721)","(806, 2708)","(639, 2719)","(440, 2722)","(-74.79, 2719)","(-90, 2706)","(1871, -15.7894)","(61.12, 3004)","(45.21, 3007)","(30.0, 3019)","(16.7, 3010)","(1.12, 3007)","(-14.79, 3009)","(-30.0, 3020)","(-43.3, 3012)","(-58.88, 3008)","(-74.79, 3010)","(2017, 15.0)","(1902, 2684)","(1778, 2686)","(1649, 2688)","(1528, 2683)","(1413, 2672)","(1313, 2681)","(1191, 2683)","(1055, 2684)","(952, 2680)","(806, 2662)","(675, 2672)","(523, 2677)","(358, 2677)","(195, 2674)","(-90, 2658)","(1902, -18.726300000000002)","(1777, 3017)","(54.66, 3015)","(42.19, 3018)","(30.0, 3035)","(1312, 3022)","(7.53, 3014)","(-5.34, 3012)","(-17.81, 3016)","(-30.0, 3029)","(-40.42, 3020)","(-52.47, 3012)","(-65.34, 3012)","(195, 3016)","(2017, 18.0)","(1922, 2630)","(1820, 2637)","(1713, 2643)","(1608, 2638)","(1510, 2636)","(1412, 2617)","(1330, 2629)","(1232, 2638)","(1123, 2641)","(1029, 2639)","(928, 2634)","(806, 2617)","(699, 2626)","(576, 2636)","(441, 2637)","(301, 2637)","(170, 2635)","(-90, 2617)","(1921, -21.6856)","(1818, 3040)","(1712, 3036)","(50.4, 3038)","(40.23, 3043)","(1411, 3062)","(1329, 3047)","(11.69, 3038)","(1.12, 3032)","(-9.6, 3035)","(-19.77, 3041)","(-30.0, 3058)","(-38.55, 3045)","(-48.31, 3037)","(-58.88, 3031)","(-69.6, 3033)","(-79.77, 3039)","(2016, 21.0)","(1933, 2578)","(1848, 2579)","(1758, 2579)","(1667, 2579)","(1578, 2579)","(1497, 2581)","(1411, 2571)","(1341, 2572)","(1261, 2573)","(1172, 2572)","(1078, 2572)","(1011, 2573)","(914, 2571)","(807, 2567)","(717, 2567)","(614, 2557)","(502, 2543)","(383, 2543)","(263, 2538)","(152, 2529)","(-90, 2509)","(1933, -24.6573)","(1848, 3053)","(1757, 3048)","(1667, 3046)","(47.41, 3051)","(38.86, 3056)","(30.0, 3073)","(1341, 3057)","(1261, 3048)","(5.71, 3041)","(-3.5, 3041)","(-12.59, 3046)","(-21.14, 3051)","(-30.0, 3070)","(-37.25, 3057)","(-45.42, 3048)","(-54.29, 3043)","(-63.5, 3040)","(-72.59, 3043)","(152, 3052)","(2015, 2516)","(1944, 2516)","(1869, 2517)","(1791, 2510)","(1711, 2510)","(1630, 2512)","(1556, 2512)","(1487, 2489)","(1411, 2466)","(1351, 2479)","(1284, 2487)","(1208, 2490)","(1124, 2493)","(1063, 2493)","(989, 2487)","(903, 2481)","(808, 2459)","(730, 2476)","(642, 2483)","(545, 2485)","(443, 2489)","(337, 2488)","(236, 2483)","(140, 2479)","(43, 2456)","(1943, -27.6365)","(1869, 3065)","(1790, 3059)","(61.12, 3056)","(53.05, 3056)","(45.21, 3061)","(37.85, 3067)","(30.0, 3087)","(1350, 3071)","(1284, 3059)","(1208, 3054)","(1.12, 3051)","(-6.95, 3052)","(-14.79, 3056)","(-22.15, 3063)","(-30.0, 3085)","(-36.29, 3069)","(-43.3, 3059)","(-50.9, 3051)","(-58.88, 3047)","(-66.95, 3049)","(-74.79, 3054)","(140, 3062)","(2014, 2409)","(1952, 2424)","(1886, 2439)","(1816, 2444)","(1745, 2448)","(1675, 2449)","(1605, 2449)","(1538, 2444)","(1478, 2438)","(1411, 2410)","(1358, 2426)","(1300, 2435)","(1233, 2443)","(1162, 2446)","(1087, 2449)","(1017, 2446)","(971, 2442)","(895, 2433)","(810, 2407)","(742, 2423)","(662, 2436)","(580, 2441)","(-55.3, 2447)","(-62.47, 2449)","(-69.6, 2447)","(-76.48, 2442)","(130, 2432)","(41, 2411)","(1951, 3100)","(1885, 3090)","(1815, 3081)","(1745, 3075)","(57.53, 3074)","(50.4, 3077)","(43.52, 3083)","(37.07, 3093)","(30.0, 3112)","(1358, 3099)","(18.31, 3087)","(11.69, 3081)","(4.7, 3074)","(-2.47, 3074)","(-9.6, 3077)","(-16.48, 3082)","(-22.93, 3092)","(-30.0, 3112)","(-35.56, 3100)","(-41.69, 3090)","(-48.31, 3080)","(-55.3, 3076)","(-62.47, 3074)","(-69.6, 3078)","(213, 3084)","(130, 3092)"
